url,headword
http://www.stoa.org/sol-entries/upsilon/512,"Ὑποκείσεται"
http://www.stoa.org/sol-entries/upsilon/513,"Ὑποκινήσαντα"
http://www.stoa.org/sol-entries/upsilon/514,"Ὑποκλῃζομένην"
http://www.stoa.org/sol-entries/upsilon/515,"Ὑποκνισθέντες"
http://www.stoa.org/sol-entries/upsilon/516,"Ὑποκορίζεται"
http://www.stoa.org/sol-entries/upsilon/517,"Ὑποκοριζόμενοι"
http://www.stoa.org/sol-entries/upsilon/518,"Ὑποκοριστικόν"
http://www.stoa.org/sol-entries/upsilon/519,"Ὑποκουρίζω"
http://www.stoa.org/sol-entries/upsilon/520,"Ὑπόκωφος"
http://www.stoa.org/sol-entries/upsilon/521,"Ὑπὸ κρασίν"
http://www.stoa.org/sol-entries/upsilon/522,"Ὑποκρεκόντων"
http://www.stoa.org/sol-entries/upsilon/523,"Ὑπόκρηνον"
http://www.stoa.org/sol-entries/upsilon/524,"Ὑπόκριναι"
http://www.stoa.org/sol-entries/upsilon/525,"Ὑποκρινάμενοι"
http://www.stoa.org/sol-entries/upsilon/526,"Ὑποκρίνεσθαι"
http://www.stoa.org/sol-entries/upsilon/527,"Ὑποκρίνοντι"
http://www.stoa.org/sol-entries/upsilon/528,"Ὑποκρούειν"
http://www.stoa.org/sol-entries/upsilon/529,"Ὑποκρούωσιν"
http://www.stoa.org/sol-entries/upsilon/530,"Ὑποκυδής"
http://www.stoa.org/sol-entries/upsilon/531,"Ὑπόκυκλα"
http://www.stoa.org/sol-entries/upsilon/532,"Ὑποκύπτω"
http://www.stoa.org/sol-entries/upsilon/533,"Ὑποκυσαμένη"
http://www.stoa.org/sol-entries/upsilon/534,"Ὑπολαβών"
http://www.stoa.org/sol-entries/upsilon/535,"Ὑπολαμβάνοντας"
http://www.stoa.org/sol-entries/upsilon/536,"Ὑπολαμβάνω"
http://www.stoa.org/sol-entries/upsilon/537,"Ὑπόληψις"
http://www.stoa.org/sol-entries/upsilon/538,"Ὑπολισθαίνω"
http://www.stoa.org/sol-entries/upsilon/539,"Ὑπολίσποις"
http://www.stoa.org/sol-entries/upsilon/540,"Ὑπόλογον"
http://www.stoa.org/sol-entries/upsilon/541,"Ὑπὸ μάλης"
http://www.stoa.org/sol-entries/upsilon/542,"Ὑπομεμαγμένη"
http://www.stoa.org/sol-entries/upsilon/543,"Ὑπομένω"
http://www.stoa.org/sol-entries/upsilon/544,"Ὑπομεῖναι"
http://www.stoa.org/sol-entries/upsilon/545,"Ὑπομιμνήσκω"
http://www.stoa.org/sol-entries/upsilon/546,"Ὑπομνηματίζω"
http://www.stoa.org/sol-entries/upsilon/547,"Ὑπομνήσω: αἰτιατικῇ"
http://www.stoa.org/sol-entries/upsilon/548,"Ὑπομονή"
http://www.stoa.org/sol-entries/upsilon/549,"Ὑπονομεύοντες"
http://www.stoa.org/sol-entries/upsilon/550,"Ὑπονομηδόν"
http://www.stoa.org/sol-entries/upsilon/551,"Ὑπόνομος"
http://www.stoa.org/sol-entries/upsilon/552,"Ὑπονοστῆσαι"
http://www.stoa.org/sol-entries/upsilon/553,"Ὑπόνοια"
http://www.stoa.org/sol-entries/upsilon/554,"Ὑπὸ παντὶ λίθῳ σκορπίος"
http://www.stoa.org/sol-entries/upsilon/555,"Ὑποπάρῃον"
http://www.stoa.org/sol-entries/upsilon/556,"Ὑποπέμψαιεν"
http://www.stoa.org/sol-entries/upsilon/557,"Ὑποπεπτηῶτα"
http://www.stoa.org/sol-entries/upsilon/558,"Ὑποπεπτηχότες"
http://www.stoa.org/sol-entries/upsilon/559,"Ὑπὸ πῆχυν κρατεῖς"
http://www.stoa.org/sol-entries/upsilon/560,"Ὑποπιέζω"
http://www.stoa.org/sol-entries/upsilon/561,"Ὑποπίμπλαται"
http://www.stoa.org/sol-entries/upsilon/562,"Ὑποπίνειν"
http://www.stoa.org/sol-entries/upsilon/563,"Ὑποπίπτειν"
http://www.stoa.org/sol-entries/upsilon/564,"Ὑπόπλεως"
http://www.stoa.org/sol-entries/upsilon/565,"Ὑποπόδιον"
http://www.stoa.org/sol-entries/upsilon/566,"Ὑπόπτερος"
http://www.stoa.org/sol-entries/upsilon/567,"Ὑποπτηῶτα"
http://www.stoa.org/sol-entries/upsilon/568,"Ὕποπτος"
http://www.stoa.org/sol-entries/upsilon/569,"Ὑποποιεῖσθαι"
http://www.stoa.org/sol-entries/upsilon/570,"Ὑποπυθμίδιον"
http://www.stoa.org/sol-entries/upsilon/571,"Ὑπόρειος"
http://www.stoa.org/sol-entries/upsilon/572,"Ὑπόρρηνον"
http://www.stoa.org/sol-entries/upsilon/573,"Ὑπόρσειον"
http://www.stoa.org/sol-entries/upsilon/574,"Ὑποσκάλευε"
http://www.stoa.org/sol-entries/upsilon/575,"Ὑποσκέλισον"
http://www.stoa.org/sol-entries/upsilon/576,"Ὑπὸ σκότῳ δὲ γεγονώς"
http://www.stoa.org/sol-entries/upsilon/577,"Ὑποσμύχουσα"
http://www.stoa.org/sol-entries/upsilon/578,"Ὑποσπανίζων"
http://www.stoa.org/sol-entries/upsilon/579,"Ὑποσπαιρούσης"
http://www.stoa.org/sol-entries/upsilon/580,"Ὑπόσπονδος"
http://www.stoa.org/sol-entries/upsilon/581,"Ὑποσπῶ"
http://www.stoa.org/sol-entries/upsilon/582,"Ὑποστάθμη"
http://www.stoa.org/sol-entries/upsilon/583,"Ὑποστάς"
http://www.stoa.org/sol-entries/upsilon/584,"Ὑποστάς"
http://www.stoa.org/sol-entries/upsilon/585,"Ὑπόστασις"
http://www.stoa.org/sol-entries/upsilon/586,"Ὑποστάς"
http://www.stoa.org/sol-entries/upsilon/587,"Ὑποστατικῶς"
http://www.stoa.org/sol-entries/upsilon/588,"Ὑπόστεγος"
http://www.stoa.org/sol-entries/upsilon/589,"Ὑποστέλλεται"
http://www.stoa.org/sol-entries/upsilon/590,"Ὑποστειλάμενος"
http://www.stoa.org/sol-entries/upsilon/591,"Ὑπόστημα"
http://www.stoa.org/sol-entries/upsilon/592,"Ὑποστησάμενος"
http://www.stoa.org/sol-entries/upsilon/593,"Ὑποστήσας"
http://www.stoa.org/sol-entries/upsilon/594,"Ὑποστήτω"
http://www.stoa.org/sol-entries/upsilon/595,"Ὑποστολῆς"
http://www.stoa.org/sol-entries/upsilon/596,"Ὑποσυγχύτως"
http://www.stoa.org/sol-entries/upsilon/597,"Ὑποσφρησάμενος"
http://www.stoa.org/sol-entries/upsilon/598,"Ὑποσχέσθαι"
http://www.stoa.org/sol-entries/upsilon/599,"Ὑποσχεῖν"
http://www.stoa.org/sol-entries/upsilon/600,"Ὑπόσχω"
http://www.stoa.org/sol-entries/upsilon/601,"Ὑπόσχωμεν"
http://www.stoa.org/sol-entries/upsilon/602,"Ὑποτάσσομαι"
http://www.stoa.org/sol-entries/upsilon/603,"Ὑποτελὶς"
http://www.stoa.org/sol-entries/upsilon/604,"Ὑποτελῶ"
http://www.stoa.org/sol-entries/upsilon/605,"Ὑποτεμέσθαι"
http://www.stoa.org/sol-entries/upsilon/606,"Ὑποτεμνόμενον"
http://www.stoa.org/sol-entries/upsilon/607,"Ὑποτεμνόμενος τὸν πλοῦν"
http://www.stoa.org/sol-entries/upsilon/608,"Ὑποτεμόμενος"
http://www.stoa.org/sol-entries/upsilon/609,"Ὑποτεμοῦμαι"
http://www.stoa.org/sol-entries/upsilon/610,"Ὑποτετμημένων"
http://www.stoa.org/sol-entries/upsilon/611,"Ὑποτείνει"
http://www.stoa.org/sol-entries/upsilon/612,"Ὑποτείνων"
http://www.stoa.org/sol-entries/upsilon/613,"Ὑποτίτθια"
http://www.stoa.org/sol-entries/upsilon/614,"Ὑποτοπήσας"
http://www.stoa.org/sol-entries/upsilon/615,"Ὑποτρέχω"
http://www.stoa.org/sol-entries/upsilon/616,"Ὑπότριμμα"
http://www.stoa.org/sol-entries/upsilon/617,"Ὑπότροπος"
http://www.stoa.org/sol-entries/upsilon/618,"Ὑποτροχίζεσθαι"
http://www.stoa.org/sol-entries/upsilon/619,"Ὑποτυπώσεων"
http://www.stoa.org/sol-entries/upsilon/620,"Ὑποτυφούσης"
http://www.stoa.org/sol-entries/upsilon/621,"Ὑπό οἱ"
http://www.stoa.org/sol-entries/upsilon/622,"Ὕπουλα γόνατα"
http://www.stoa.org/sol-entries/upsilon/623,"Ὕπουλα ἕλκη"
http://www.stoa.org/sol-entries/upsilon/624,"Ὕπουλος"
http://www.stoa.org/sol-entries/upsilon/625,"Ὑπούλως"
http://www.stoa.org/sol-entries/upsilon/626,"Ὑπουργῶ"
http://www.stoa.org/sol-entries/upsilon/627,"Ὑπουδαῖοι"
http://www.stoa.org/sol-entries/upsilon/628,"Ὑπ' οὔρει"
http://www.stoa.org/sol-entries/upsilon/629,"Ὑποφαίνεται"
http://www.stoa.org/sol-entries/upsilon/630,"Ὑποφέρονται"
http://www.stoa.org/sol-entries/upsilon/631,"Ὑποφῆται"
http://www.stoa.org/sol-entries/upsilon/632,"Ὑποφθάς"
http://www.stoa.org/sol-entries/upsilon/633,"Ὑποφόνια"
http://www.stoa.org/sol-entries/upsilon/634,"Ὑπόφορος"
http://www.stoa.org/sol-entries/upsilon/635,"Ὑποφύσεις"
http://www.stoa.org/sol-entries/upsilon/636,"Ὑπόχαλκον δέ σου τὸ χρυσίον"
http://www.stoa.org/sol-entries/upsilon/637,"Ὑποχαλῶ"
http://www.stoa.org/sol-entries/upsilon/638,"Ὑπὸ χεῖρα"
http://www.stoa.org/sol-entries/upsilon/639,"Ὑποχείριον"
http://www.stoa.org/sol-entries/upsilon/640,"Ὑποχειρίους"
http://www.stoa.org/sol-entries/upsilon/641,"Ὑποχόνδρια"
http://www.stoa.org/sol-entries/upsilon/642,"Ὑποχωρῶ"
http://www.stoa.org/sol-entries/upsilon/643,"Ὑποχυτῆρες"
http://www.stoa.org/sol-entries/upsilon/644,"Ὑπόχυτος οἶνος"
http://www.stoa.org/sol-entries/upsilon/645,"Ὑποψαμμότερος"
http://www.stoa.org/sol-entries/upsilon/646,"Ὑπὸ ψήφου μιᾶς"
http://www.stoa.org/sol-entries/upsilon/647,"Ὑποψία"
http://www.stoa.org/sol-entries/upsilon/648,"Ὑπωμοσία"
http://www.stoa.org/sol-entries/upsilon/649,"Ὑπώπια"
http://www.stoa.org/sol-entries/upsilon/650,"Ὑπώπια"
http://www.stoa.org/sol-entries/upsilon/651,"Ὑπώπια"
http://www.stoa.org/sol-entries/upsilon/652,"Ὑπωπιάζω"
http://www.stoa.org/sol-entries/upsilon/653,"Ὑπωπιασμέναι"
http://www.stoa.org/sol-entries/upsilon/654,"Ὑπώρεια"
http://www.stoa.org/sol-entries/upsilon/655,"Ὑπωρόφιοι"
http://www.stoa.org/sol-entries/upsilon/656,"Ὑπώροφον"
http://www.stoa.org/sol-entries/upsilon/657,"Ὕπτια"
http://www.stoa.org/sol-entries/upsilon/658,"Ὑπτιάζει"
http://www.stoa.org/sol-entries/upsilon/659,"Ὕπτιος"
http://www.stoa.org/sol-entries/upsilon/660,"Ὑποικουροῦν λεληθός τι μῖσος"
http://www.stoa.org/sol-entries/upsilon/661,"Ὑποίσω"
http://www.stoa.org/sol-entries/upsilon/662,"Ὑποιστόν"
http://www.stoa.org/sol-entries/upsilon/663,"Ὕρρα παῖς"
http://www.stoa.org/sol-entries/upsilon/664,"Ὑρκάνιος"
http://www.stoa.org/sol-entries/upsilon/665,"Ὑρκανός"
http://www.stoa.org/sol-entries/upsilon/666,"Ὑρίη"
http://www.stoa.org/sol-entries/upsilon/667,"Ὑρτάκης"
http://www.stoa.org/sol-entries/upsilon/668,"Ὕρτιον"
http://www.stoa.org/sol-entries/upsilon/669,"Ὕρχας"
http://www.stoa.org/sol-entries/upsilon/670,"Ὓς"
http://www.stoa.org/sol-entries/upsilon/671,"Ὕς"
http://www.stoa.org/sol-entries/upsilon/672,"Ὑσσάκων"
http://www.stoa.org/sol-entries/upsilon/673,"Ὕσας"
http://www.stoa.org/sol-entries/upsilon/674,"Ὕσγη"
http://www.stoa.org/sol-entries/upsilon/675,"Ὓς διὰ ῥόδων"
http://www.stoa.org/sol-entries/upsilon/676,"Ὑσθεῖσαι"
http://www.stoa.org/sol-entries/upsilon/677,"Ὕσθης"
http://www.stoa.org/sol-entries/upsilon/678,"Ὑσίαι"
http://www.stoa.org/sol-entries/upsilon/679,"Ὑσμίνης"
http://www.stoa.org/sol-entries/upsilon/680,"Ὑσσός"
http://www.stoa.org/sol-entries/upsilon/681,"Ὕσσωπος"
http://www.stoa.org/sol-entries/upsilon/682,"Ὑσπελέθας"
http://www.stoa.org/sol-entries/upsilon/683,"Ὑσπλάτιδος"
http://www.stoa.org/sol-entries/upsilon/684,"Ὕσπληξ"
http://www.stoa.org/sol-entries/upsilon/685,"Ὑστάσπης"
http://www.stoa.org/sol-entries/upsilon/686,"Ὕστατος"
http://www.stoa.org/sol-entries/upsilon/687,"Ὑστέλλειον"
http://www.stoa.org/sol-entries/upsilon/688,"Ὑστεραία"
http://www.stoa.org/sol-entries/upsilon/689,"Ὑστερίζειν"
http://www.stoa.org/sol-entries/upsilon/690,"Ὕστερος λόγος"
http://www.stoa.org/sol-entries/upsilon/691,"Ὕστινος"
http://www.stoa.org/sol-entries/upsilon/692,"Ὕστριξ"
http://www.stoa.org/sol-entries/upsilon/693,"Ὑστριχίς"
http://www.stoa.org/sol-entries/upsilon/694,"Ὓς ὑπὸ ῥόπαλον"
http://www.stoa.org/sol-entries/upsilon/695,"Υἱοὶ θεοῦ"
http://www.stoa.org/sol-entries/upsilon/696,"Ὕφα"
http://www.stoa.org/sol-entries/upsilon/697,"Ὕφαλος φάτις"
http://www.stoa.org/sol-entries/upsilon/698,"Ὕφαλοι"
http://www.stoa.org/sol-entries/upsilon/699,"Ὑφᾶναι"
http://www.stoa.org/sol-entries/upsilon/700,"Ὑφάντης"
http://www.stoa.org/sol-entries/upsilon/701,"Ὑφαντοδόνητον"
http://www.stoa.org/sol-entries/upsilon/702,"Ὕφασμα"
http://www.stoa.org/sol-entries/upsilon/703,"Ὕφαιμος"
http://www.stoa.org/sol-entries/upsilon/704,"Ὑφαίνω"
http://www.stoa.org/sol-entries/upsilon/705,"Ὑφαιρεῖται"
http://www.stoa.org/sol-entries/upsilon/706,"Ὑφεδρία"
http://www.stoa.org/sol-entries/upsilon/707,"Ὑφελκτέον τῶν δᾴδων"
http://www.stoa.org/sol-entries/upsilon/708,"Ὑφέντες"
http://www.stoa.org/sol-entries/upsilon/709,"Ὑφέξειν"
http://www.stoa.org/sol-entries/upsilon/710,"Ὑφεωρᾶτο"
http://www.stoa.org/sol-entries/upsilon/711,"Ὑφέρποντα"
http://www.stoa.org/sol-entries/upsilon/712,"Ὑφέσθαι"
http://www.stoa.org/sol-entries/upsilon/713,"Ὕφεσις"
http://www.stoa.org/sol-entries/upsilon/714,"Ὑφέστιος"
http://www.stoa.org/sol-entries/upsilon/715,"Ὑφεστώς"
http://www.stoa.org/sol-entries/upsilon/716,"Ὕφει"
http://www.stoa.org/sol-entries/upsilon/717,"Ὑφειμένοι"
http://www.stoa.org/sol-entries/upsilon/718,"Ὑφειμένως"
http://www.stoa.org/sol-entries/upsilon/719,"Ὑφείς"
http://www.stoa.org/sol-entries/upsilon/720,"Ὑφείς"
http://www.stoa.org/sol-entries/upsilon/721,"Ὑφεῖσθαι"
http://www.stoa.org/sol-entries/upsilon/722,"Ὑφεῖται"
http://www.stoa.org/sol-entries/upsilon/723,"Ὑφηγήσονται"
http://www.stoa.org/sol-entries/upsilon/724,"Ὑφῆκεν"
http://www.stoa.org/sol-entries/upsilon/725,"Ὕφηνε"
http://www.stoa.org/sol-entries/upsilon/726,"Ὑφηνίοχος"
http://www.stoa.org/sol-entries/upsilon/727,"Ὑφῆραν"
http://www.stoa.org/sol-entries/upsilon/728,"Ὑφῆς πέπλου"
http://www.stoa.org/sol-entries/upsilon/729,"Ὑφήφασμαι"
http://www.stoa.org/sol-entries/upsilon/730,"Ὑφιέμενον"
http://www.stoa.org/sol-entries/upsilon/731,"Ὑφίει"
http://www.stoa.org/sol-entries/upsilon/732,"Ὑφιζάνει"
http://www.stoa.org/sol-entries/upsilon/733,"Ὑφιζήσεις"
http://www.stoa.org/sol-entries/upsilon/734,"Ὑφιστάμενος"
http://www.stoa.org/sol-entries/upsilon/735,"Ὑφιστάς"
http://www.stoa.org/sol-entries/upsilon/736,"Ὑφίσταται"
http://www.stoa.org/sol-entries/upsilon/737,"Ὑφόωσιν"
http://www.stoa.org/sol-entries/upsilon/738,"Ὑφορμοῦν"
http://www.stoa.org/sol-entries/upsilon/739,"Ὑφορώμενος"
http://www.stoa.org/sol-entries/upsilon/740,"Ὑφορώμενοι"
http://www.stoa.org/sol-entries/upsilon/741,"Ὑφωμαδόν"
http://www.stoa.org/sol-entries/upsilon/742,"Ὕφυδροι"
http://www.stoa.org/sol-entries/upsilon/743,"Ὑψαγόρας"
http://www.stoa.org/sol-entries/upsilon/744,"Ὑψαυχεῖν"
http://www.stoa.org/sol-entries/upsilon/745,"Ὑψήγορε"
http://www.stoa.org/sol-entries/upsilon/746,"Ὑψηλολογούμενοι"
http://www.stoa.org/sol-entries/upsilon/747,"Ὑψηλοτέρας"
http://www.stoa.org/sol-entries/upsilon/748,"Ὑψηλότερος"
http://www.stoa.org/sol-entries/upsilon/749,"Ὑψηλῶς"
http://www.stoa.org/sol-entries/upsilon/750,"Ὑψηρεφές"
http://www.stoa.org/sol-entries/upsilon/751,"Ὑψηχής"
http://www.stoa.org/sol-entries/upsilon/752,"Ὕψι"
http://www.stoa.org/sol-entries/upsilon/753,"Ὑψιβρεμέτης"
http://www.stoa.org/sol-entries/upsilon/754,"Ὑψίζοντος"
http://www.stoa.org/sol-entries/upsilon/755,"Ὑψίζυγος"
http://www.stoa.org/sol-entries/upsilon/756,"Ὑψικάρηναι"
http://www.stoa.org/sol-entries/upsilon/757,"Ὑψικέρατα πέτραν"
http://www.stoa.org/sol-entries/upsilon/758,"Ὑψίκερως"
http://www.stoa.org/sol-entries/upsilon/759,"Ὑψικρατεῖν"
http://www.stoa.org/sol-entries/upsilon/760,"Ὑψιμέδοντες"
http://www.stoa.org/sol-entries/upsilon/761,"Ὑψιπέτηλον"
http://www.stoa.org/sol-entries/upsilon/762,"Ὑψιπέτης"
http://www.stoa.org/sol-entries/upsilon/763,"Ὑψιστάριος"
http://www.stoa.org/sol-entries/upsilon/764,"Ὑψιφοίτης"
http://www.stoa.org/sol-entries/upsilon/765,"Ὑψόθι"
http://www.stoa.org/sol-entries/upsilon/766,"Ὑψόροφος"
http://www.stoa.org/sol-entries/upsilon/767,"Ὕψος"
http://www.stoa.org/sol-entries/upsilon/768,"Ὑψοῦ διᾴττει"
http://www.stoa.org/sol-entries/upsilon/769,"Ὑψοῦτε"
http://www.stoa.org/sol-entries/upsilon/770,"Ὑψώθητι"
http://www.stoa.org/sol-entries/upsilon/771,"Ὑψώθητι"
http://www.stoa.org/sol-entries/upsilon/772,"Ὑψῶ σε"
http://www.stoa.org/sol-entries/upsilon/773,"Ὕψωσεν"
http://www.stoa.org/sol-entries/phi/1,"Φαβέας"
http://www.stoa.org/sol-entries/phi/2,"Φάβιος Πίκτωρ"
http://www.stoa.org/sol-entries/phi/3,"Φάβιος"
http://www.stoa.org/sol-entries/phi/4,"Φαβωρῖνος"
http://www.stoa.org/sol-entries/phi/5,"Φαβρίκιος"
http://www.stoa.org/sol-entries/phi/6,"Φαγανθρώπων"
http://www.stoa.org/sol-entries/phi/7,"Φαγέδαινα"
http://www.stoa.org/sol-entries/phi/8,"Φαγεῖν ζῶν"
http://www.stoa.org/sol-entries/phi/9,"Φαγεῖν"
http://www.stoa.org/sol-entries/phi/10,"Φαγήματα"
http://www.stoa.org/sol-entries/phi/11,"Φάγω"
http://www.stoa.org/sol-entries/phi/12,"Φάγωμεν καὶ πίωμεν"
http://www.stoa.org/sol-entries/phi/13,"Φαγύλιον"
http://www.stoa.org/sol-entries/phi/14,"Φᾶ δὲ σίδαρον παιδὸς ἑοῦ φύρδαν μεστὸν ἔχουσα φόνου"
http://www.stoa.org/sol-entries/phi/15,"Φαέθοντα τόκον"
http://www.stoa.org/sol-entries/phi/16,"Φαέθων"
http://www.stoa.org/sol-entries/phi/17,"Φαελλουρέα"
http://www.stoa.org/sol-entries/phi/18,"Φαεσίμβροτος"
http://www.stoa.org/sol-entries/phi/19,"Φαεσφόρους"
http://www.stoa.org/sol-entries/phi/20,"Φαεινόν"
http://www.stoa.org/sol-entries/phi/21,"Φαείνω"
http://www.stoa.org/sol-entries/phi/22,"Φαθί"
http://www.stoa.org/sol-entries/phi/23,"Φακαῖ"
http://www.stoa.org/sol-entries/phi/24,"Φακεέ"
http://www.stoa.org/sol-entries/phi/25,"Φάκελλον"
http://www.stoa.org/sol-entries/phi/26,"Φάκελλον"
http://www.stoa.org/sol-entries/phi/27,"Φάκελλος"
http://www.stoa.org/sol-entries/phi/28,"Φακιόλιον"
http://www.stoa.org/sol-entries/phi/29,"Φάλα"
http://www.stoa.org/sol-entries/phi/30,"Φαλαγγαρχία"
http://www.stoa.org/sol-entries/phi/31,"Φάλαγγες"
http://www.stoa.org/sol-entries/phi/32,"Φάλαγγες"
http://www.stoa.org/sol-entries/phi/33,"Φάλαγξ"
http://www.stoa.org/sol-entries/phi/34,"Φάλαγξ"
http://www.stoa.org/sol-entries/phi/35,"Φαλαγγηδόν"
http://www.stoa.org/sol-entries/phi/36,"Φαλαγγίτης"
http://www.stoa.org/sol-entries/phi/37,"Φαλάγγια"
http://www.stoa.org/sol-entries/phi/38,"Φαλακρός"
http://www.stoa.org/sol-entries/phi/39,"Φαλακρὸν τίλλεις"
http://www.stoa.org/sol-entries/phi/40,"Φαλακρώματα"
http://www.stoa.org/sol-entries/phi/41,"Φάλανθοι"
http://www.stoa.org/sol-entries/phi/42,"Φάλαρα"
http://www.stoa.org/sol-entries/phi/43,"Φάλαρις"
http://www.stoa.org/sol-entries/phi/44,"Φαλλάκιον"
http://www.stoa.org/sol-entries/phi/45,"Φάλεκ"
http://www.stoa.org/sol-entries/phi/46,"Φαληρεύς"
http://www.stoa.org/sol-entries/phi/47,"Φαληριόωσα"
http://www.stoa.org/sol-entries/phi/48,"Φαληρίς"
http://www.stoa.org/sol-entries/phi/49,"Φάληροι"
http://www.stoa.org/sol-entries/phi/50,"Φαλῆς"
http://www.stoa.org/sol-entries/phi/51,"Φαλλικά"
http://www.stoa.org/sol-entries/phi/52,"Φαλίσκοι"
http://www.stoa.org/sol-entries/phi/53,"Φαλκίδιος"
http://www.stoa.org/sol-entries/phi/54,"Φάλκων"
http://www.stoa.org/sol-entries/phi/55,"Φαλκωνίλλα"
http://www.stoa.org/sol-entries/phi/56,"Φάλον"
http://www.stoa.org/sol-entries/phi/57,"Φάλος"
http://www.stoa.org/sol-entries/phi/58,"Φαλλοφόροι"
http://www.stoa.org/sol-entries/phi/59,"Φαλλοί"
http://www.stoa.org/sol-entries/phi/60,"Φαλλοί"
http://www.stoa.org/sol-entries/phi/61,"Φαλοί"
http://www.stoa.org/sol-entries/phi/62,"Φαμέας"
http://www.stoa.org/sol-entries/phi/63,"Φαμέν"
http://www.stoa.org/sol-entries/phi/64,"Φάμωσσα"
http://www.stoa.org/sol-entries/phi/65,"Φανάς"
http://www.stoa.org/sol-entries/phi/66,"Φάναι"
http://www.stoa.org/sol-entries/phi/67,"Φάναι"
http://www.stoa.org/sol-entries/phi/68,"Φάναι"
http://www.stoa.org/sol-entries/phi/69,"Φανερῶ"
http://www.stoa.org/sol-entries/phi/70,"Φανερῶς"
http://www.stoa.org/sol-entries/phi/71,"Φανή"
http://www.stoa.org/sol-entries/phi/72,"Φάνης"
http://www.stoa.org/sol-entries/phi/73,"Φανίας"
http://www.stoa.org/sol-entries/phi/74,"Φανίας"
http://www.stoa.org/sol-entries/phi/75,"Φάνιον"
http://www.stoa.org/sol-entries/phi/76,"Φανόδημος"
http://www.stoa.org/sol-entries/phi/77,"Φανός"
http://www.stoa.org/sol-entries/phi/78,"Φανοστράτη"
http://www.stoa.org/sol-entries/phi/79,"Φανότερον"
http://www.stoa.org/sol-entries/phi/80,"Φανοτεῦσιν"
http://www.stoa.org/sol-entries/phi/81,"Φανῶν"
http://www.stoa.org/sol-entries/phi/82,"Φαντάζομαι"
http://www.stoa.org/sol-entries/phi/83,"Φαντασία"
http://www.stoa.org/sol-entries/phi/84,"Φαντασία"
http://www.stoa.org/sol-entries/phi/85,"Φαντασία καὶ φάντασμα διαφέρει"
http://www.stoa.org/sol-entries/phi/86,"Φαντασιοσκοπεῖς"
http://www.stoa.org/sol-entries/phi/87,"Φαντασίωνος"
http://www.stoa.org/sol-entries/phi/88,"Φάος"
http://www.stoa.org/sol-entries/phi/89,"Φάων"
http://www.stoa.org/sol-entries/phi/90,"Φάραγξ"
http://www.stoa.org/sol-entries/phi/91,"Φάραγξ"
http://www.stoa.org/sol-entries/phi/92,"Φαραώ"
http://www.stoa.org/sol-entries/phi/93,"Φαρές"
http://www.stoa.org/sol-entries/phi/94,"Φαρισαῖοι"
http://www.stoa.org/sol-entries/phi/95,"Φαρισεὺς"
http://www.stoa.org/sol-entries/phi/96,"Φαρέτρα"
http://www.stoa.org/sol-entries/phi/97,"Φαρμακᾶς"
http://www.stoa.org/sol-entries/phi/98,"Φαρμακεύς"
http://www.stoa.org/sol-entries/phi/99,"Φαρμακεύω"
http://www.stoa.org/sol-entries/phi/100,"Φαρμακεία"
http://www.stoa.org/sol-entries/phi/101,"Φαρμακείας"
http://www.stoa.org/sol-entries/phi/102,"Φαρμακίας"
http://www.stoa.org/sol-entries/phi/103,"Φάρμακον"
http://www.stoa.org/sol-entries/phi/104,"Φαρμακός"
http://www.stoa.org/sol-entries/phi/105,"Φαρμακός"
http://www.stoa.org/sol-entries/phi/106,"Φαρμακούς"
http://www.stoa.org/sol-entries/phi/107,"Φαρμάκοισι"
http://www.stoa.org/sol-entries/phi/108,"Φαρμάξας"
http://www.stoa.org/sol-entries/phi/109,"Φαρμάττων"
http://www.stoa.org/sol-entries/phi/110,"Φαρμουθί"
http://www.stoa.org/sol-entries/phi/111,"Φάρνουτις"
http://www.stoa.org/sol-entries/phi/112,"Φάρος"
http://www.stoa.org/sol-entries/phi/113,"Φάρος"
http://www.stoa.org/sol-entries/phi/114,"Φάρος"
http://www.stoa.org/sol-entries/phi/115,"Φαρσαλίσι"
http://www.stoa.org/sol-entries/phi/116,"Φάρσος"
http://www.stoa.org/sol-entries/phi/117,"Φάρυγξ"
http://www.stoa.org/sol-entries/phi/118,"Φάς"
http://www.stoa.org/sol-entries/phi/119,"Φασάηλος"
http://www.stoa.org/sol-entries/phi/120,"Φάσγανον"
http://www.stoa.org/sol-entries/phi/121,"Φάσηλις"
http://www.stoa.org/sol-entries/phi/122,"Φασί"
http://www.stoa.org/sol-entries/phi/123,"Φασιάδης"
http://www.stoa.org/sol-entries/phi/124,"Φασιανικός"
http://www.stoa.org/sol-entries/phi/125,"Φασιανοί"
http://www.stoa.org/sol-entries/phi/126,"Φάσις"
http://www.stoa.org/sol-entries/phi/127,"Φασκώλιον"
http://www.stoa.org/sol-entries/phi/128,"Φάσκων"
http://www.stoa.org/sol-entries/phi/129,"Φάσμα"
http://www.stoa.org/sol-entries/phi/130,"Φατέ"
http://www.stoa.org/sol-entries/phi/131,"Φάτις"
http://www.stoa.org/sol-entries/phi/132,"Φάτνη"
http://www.stoa.org/sol-entries/phi/133,"Φατνώματα"
http://www.stoa.org/sol-entries/phi/134,"Φατνωτόν"
http://www.stoa.org/sol-entries/phi/135,"Φάτορες"
http://www.stoa.org/sol-entries/phi/136,"Φατρία"
http://www.stoa.org/sol-entries/phi/137,"Φαύλη κηλίς"
